"645142,""""""ABORT: negative lengths and percents should be rejected by parser"""" with huge font size"",""critical""";;
"596567,""crash [@ memmove | nsTArray_base::ShiftData(unsigned int, unsigned int, unsigned int, unsigned int)] - [@ nsMsgSearchDBView::InsertMsgHdrAt], [@ nsMsgSearchDBView::InsertMsgHdrAt(unsigned int, nsIMsgDBHdr*, unsigned int, unsigned int, unsigned int)] (Mac)"",""critical""";;
"656490,""""""Assertion failure: *cx->regs().pc == JSOP_EVAL"""" trapping eval op"",""critical""";;
"665356,""""""Assertion failure: proto"""" with ArrayBuffer"",""critical""";;
"639728,""Crash [@ mozilla::DOMSVGPathSegList::ItemAt] with GC"",""critical""";;
"657125,""Venkman crash in XrayWrapper<JSCrossCompartmentWrapper>::createHolder"",""critical""";;
"639733,""Crash [@ nsIsIndexFrame::RestoreState]"",""critical""";;
"530812,""Mismatched allocators in jsd: PR_Calloc vs delete"",""critical""";;
"534676,""Crash when trying to profile in Firebug [@ JS_HashTableDestroy ]"",""critical""";;
"497119,""crash on [@ JS_EvaluateUCInStackFrame]"",""critical""";;
"667155,""Mochitest harness no longer fails tests on unexpected exceptions"",""critical""";;
"381843,""Move for-var-in and for-let-in hoisting from the emitter to the parser"",""critical""";;
"639648,""crash due to stack exhaustion in BindToTree with setUserData"",""critical""";;
"286382,""[Windows] Many insecure uses of LoadLibrary (filename without path) (MSVR-10-0102)"",""critical""";;
"585677,""""""ASSERTION: Caller forgot to check ReadyToExecuteScripts(): 'ReadyToExecuteScripts() && nsContentUtils::IsSafeToRunScript()',"""""",""critical""";;
"624270,""Change password for CrossWeave email account (password made it into Google Cache)"",""critical""";;
"328817,""Content injection spoofing with Content-Length header overflow"",""critical""";;
"635400,""crash [@ nsBuiltinDecoder::GetBuffered] [@ nsBuiltinDecoder::GetBuffered(nsTimeRanges*)]"",""critical""";;
"637243,""Android crash stacks are completely busted"",""critical""";;
"638963,""Fennec crash [@ js::RegExp::executeInternal ] on Samsung Continuum"",""critical""";;
"671799,""Crash [@ nsUserFontSet::LogMessage] with data: URL"",""critical""";;
"671970,""Crash [@ nsPrintEngine::ReflowDocList] with frameset onbeforeprint window.print() in foreignObject"",""critical""";;
"669043,""""""Assertion failure: script->code <= target && target < script->code + script->length,"""" with trap"",""critical""";;
"672438,""Crash [@ nsINode::CompareDocPosition(nsINode*) ] with too many attr children"",""critical""";;
"672854,""Crash [@ js::TokenStream::TokenBuf::getRawChar]"",""critical""";;
"533530,""junk training data not saved if plugin leaks,  need a quit observer"",""critical""";;
"658862,""Crash when forwarding S/MIME encrypted message [@ mime_find_class ], [@ mime_find_class(char const*, MimeHeaders*, MimeDisplayOptions*, int)]"",""critical""";;
"601084,""WebGL shader crash due to endless recursion [@glrCompCreateStream]"",""critical""";;
"484550,""crash [@ arena_dalloc_small | arena_dalloc | free | nsFolderCompactState::`vector deleting destructor''(unsigned int)] - [@ nsFolderCompactState::Release]"",""critical""";;
"619358,""compact crash [@ nsFolderCompactState::OnStopRunningUrl(nsIURI*, unsigned int)]"",""critical""";;
"595758,""Crash [@ nsTableFrame::MarkIntrinsicWidthsDirty] on print preview"",""critical""";;
"557129,""crash [@ nsMsgXFVirtualFolderDBView::CopyDBView(nsMsgDBView*, nsIMessenger*, nsIMsgWindow*, nsIMsgDBViewCommandUpdater*)]"",""critical""";;
"663465,""crash [@ nsWebSocketEstablishedConnection::ConsoleError]"",""critical""";;
"599475,""test_crashreporter_crash.js, test_crashreporter_crash_profile_lock.js, test_punycodeURIs.js fail on 10.5 from a i386+x86_64 universal build"",""critical""";;
"299204,""Crash if a marker is applied to an element that makes up the marker"",""critical""";;
"672361,""Firefox 8.0a1 Crash @ IOSurface@0xb5b"",""critical""";;
"565065,""Thunderbird stuck at shutdown, infinite poll gettimeofday read sequence in strace"",""critical""";;
"657191,""When SVG background hits HTTP 500: crash [@ mozilla::imagelib::VectorImage::OnDataAvailable(nsIRequest*, nsISupports*, nsIInputStream*, unsigned int, unsigned int)] | ASSERTION: You can't dereference a NULL nsRefPtr with operator->().: 'mRawPtr != 0'"",""critical""";;
"675246,""Crash [@ nsLayoutUtils::GetStyleFrame(nsIFrame*) ]  when printing with tfoot::after position:fixed"",""critical""";;
"675921,""TI: """"Assertion failure: codeArray[offset],"""" with trap"",""critical""";;
"674441,""GCZeal trips """"Assertion failure: script->ownerObject == owner"""""",""critical""";;
"675492,""Crash with mouse over Forecastfox"",""critical""";;
"654015,""""""ASSERTION: Requesting refresh driver after document has disconnected"""""",""critical""";;
"657696,""Crash [@ nsMsgThread::GetRootHdr(int*, nsIMsgDBHdr**) ] and [@ nsMsgThread::GetRootHdr] (Mac)"",""critical""";;
"673240,""Thunderbird crashes when opening IMAP Account mail with MoreFunctionsForAddressBook addon [@ morkTable::HasRow] | [[@ nsAddrDatabase::HasRowButDeletedForCharColumn] (Mac & linux)"",""critical""";;
"591143,""Mac Crash [@ UCGetCollationKey] sorting long subject, [@ uprv_uca_getRawFromImplicit], [@ tiny_malloc_from_free_list | szone_malloc], [@ szone_free | free | ucol_setVariableTop], [@ libicucore.A.dylib@0xc43aa]"",""critical""";;
"503638,""OOM crash [@ PL_DHashTableOperate | _MD_CURRENT_THREAD] in nsCycleCollector"",""critical""";;
"621374,""Assertion failure: v.isNumber() / Crash null-ptr dereference"",""critical""";;
"636879,""Assertion failure: (uint8*)ic.funGuard.executableAddress() + ic.joinPointOffset == returnAddress"",""critical""";;
"621123,""Assertion failure: dn->pn_atom == atom, at jsparse.cpp"",""critical""";;
"627106,""Assertion failure: 0 (./nanojit/NativeX64.cpp:1334)"",""critical""";;
"642159,""JM: Crash [@ js::PutEscapedStringImpl] // Memory corruption"",""critical""";;
"642209,""TI: Assertion failure: addr % sizeof(FreeCell) == 0, at ../jsgc.h:374"",""critical""";;
"642307,""TI: [infer failure] Missing type at #5:00018 pushed 0: int"",""critical""";;
"642979,""TI: Assertion failure: INT_FITS_IN_JSID(i), at jsapi.h:381"",""critical""";;
"643266,""TI: Assertion failure: compartment mismatched, at jscntxtinlines.h:530"",""critical""";;
"643272,""TI: Assertion failure: isGet(), at ./methodjit/PolyIC.h:518"",""critical""";;
"643284,""TI: Crash [@ JSString::isRope] (Memory corruption?)"",""critical""";;
"643299,""TI: Assertion failure: script->fun && arg < script->fun->nargs, at ./jsanalyze.h:210"",""critical""";;
"643693,""TI: Crash @ [js::types::TypeCompartment::nukeTypes]"",""critical""";;
"646006,""TI: Assertion failure: stubsGenerated < MAX_PIC_STUBS, at ./methodjit/PolyIC.cpp:2103"",""critical""";;
"646215,""TI: Assertion failure: script->hasJITCode(), at ./methodjit/Retcon.cpp:406"",""critical""";;
"646429,""TI: Assertion failure: Call site vanished., at ./methodjit/Retcon.cpp:112"",""critical""";;
"646587,""TI: GC related Crash [@ js::Invoke]"",""critical""";;
"646594,""TI: [infer failure] Missing type at #8:00116 pushed 0: float"",""critical""";;
"647424,""TI: Crash [@ js::mjit::JaegerShot]"",""critical""";;
"647428,""TI: Assertion failure: top->getKnownType() != JSVAL_TYPE_STRING, at ./methodjit/Compiler.cpp:4056"",""critical""";;
"647537,""TI: Crash [@ JSObject::getClass]"",""critical""";;
"647559,""TI: Assertion failure: (strBits >> JSVAL_TAG_SHIFT) == 0, at ../jsval.h:632"",""critical""";;
"649152,""TI: Crash [@ js::gc::MarkChildren]"",""critical""";;
"654710,""TI: [infer failure] Missing type at #2:00000 pushed 0: Shell.bindMethod"",""critical""";;
"655769,""TI: Assertion failure: (ptrBits & 0x7) == 0, at ../jsval.h:702"",""critical""";;
"655991,""TI: Assertion failure: frame not in stack space, at vm/Stack.cpp:273"",""critical""";;
"657287,""TI: Assertion failure: (ptrBits & 0x7) == 0, at ../jsval.h:702"",""critical""";;
"657304,""TI: Assertion failure: !fe->data.inRegister(), at methodjit/FrameState-inl.h:922"",""critical""";;
"657624,""TI: Crash due to call stack overflow [@ AnalyzeNewScriptProperties]"",""critical""";;
"664422,""TI: Assertion failure: (ptrBits & 0x7) == 0, at ../jsval.h:711"",""critical""";;
"669304,""TI: Assertion failure: &regs == &f->regs, at methodjit/Retcon.cpp:315"",""critical""";;
"673763,""TI: Assertion failure: !inline_, at vm/Stack.cpp:865"",""critical""";;
"673797,""TI: GC related crash [@ TypeConstraintCall::newType]"",""critical""";;
"673798,""TI: Assertion failure: v.isNumber() || v.isBoolean(), at jsobj.cpp:6540"",""critical""";;
"674364,""TI: Assertion failure: obj->isObject(), at jsinterp.cpp:5273"",""critical""";;
"674511,""TI: Unstable crash on heap, likely GC related corruption"",""critical""";;
"658016,""TI: Crash [@ JSString::isStaticAtom()]"",""critical""";;
"644970,""TI: Assertion failure: frame.stackDepth() == opinfo->stackDepth, at ./methodjit/Compiler.cpp:1108"",""critical""";;
"621432,""Assertion failure: script->main <= target && target < script->code + script->length"",""critical""";;
"650621,""Assertion failure: str->length() < JSString::MAX_LENGTH, at jsscopeinlines.h:158"",""critical""";;
"626345,""Assertion failure: !addPropShapeBefore, at jstracer.cpp:7226"",""critical""";;
"673390,""Crash on Linux [@ nsNativeTheme::IsIndeterminateProgress]"",""critical""";;
"675232,""TI: Assertion failure: !hasLazyType(), at ../jsobj.h:808"",""critical""";;
"155431,""intermittent slowness/stall/hang loading/saving/sending mail messages & URLs"",""critical""";;
"82120,""when sending, I shouldn't be able to edit/make changes"",""critical""";;
"208300,""Crash sending mail - intermittent"",""critical""";;
"182808,""cannot delete (and sometimes display) any mail after a while"",""critical""";;
"336097,""[@ nsMsgSearchOfflineMail::ProcessSearchTerm]"",""critical""";;
"87980,""javascript code in message subject runs, with system principal (settimeout)"",""critical""";;
"57571,""Seamonkey crashes when following file is attached to a sent email"",""critical""";;
"43679,""lose sender when scrolling in the addressing pane"",""critical""";;
"255581,""consistent crasher -TB07x [@ nsImapProtocol::HandleMessageDownLoadLine] [@ nsImapServerResponseParser::msg_fetch_literal]"",""critical""";;
"261063,""[Mac OS X] Unable to see attachments (.pdf, mp3) in mail messages"",""critical""";;
"195142,""Canceling a move to trash permanently deletes mailbox"",""critical""";;
"88079,""Cannot send message that contains file:// hyperlink"",""critical""";;
"62480,""Will Download Messages Even If No Write Permissions on Inbox"",""critical""";;
"72926,""Kill thread accelerator should be disabled in mail."",""critical""";;
"7201,""[FIX]When printing pages w/frames, frames print on separate pages [print][frames]"",""critical""";;
"277564,""lock icon and certificates spoofable with """"wyciwyg:"""""",""critical""";;
"266161,""[Linux, Windows] upgrading theme when going from 0.9.3/1.0PR to 1.0RC1 hoses firefox (no xbl binding error)"",""critical""";;
"213639,""Browser crashes when attempting to download on Mac OS 10.1.5"",""critical""";;
"134560,""[PATCH]Stray(random) radio (or checkbox) button appears at top of page"",""critical""";;
"207781,""M17 FF10PR1 [@ nsEventStateManager::ForceViewUpdate] Crash if I scroll the page while keeping the cursor on the link"",""critical""";;
"85334,""Shockwave Web installs broken."",""critical""";;
"192294,""hangs at various URLs (Windows 9x-specific)"",""critical""";;
"76152,""Can't launch if prefs.js contains """"intl.charset.detector"""""",""critical""";;
"204935,""trunk topcrash [@ nsXULDocument::OnStreamComplete]"",""critical""";;
"72102,""xp menus don't have scroll arrows"",""critical""";;
"203084,""Host properties getting lost on """"simple"""" host classes"",""critical""";;
"65220,""FTP clobbers CPU"",""critical""";;
"268535,""crashes where rt->gcFreeList turns into a small int after last-ditch GCs"",""critical""";;
"160602,""Large integers, e.g. getTime(), causing crash at 0x39393929"",""critical""";;
"311388,""crash [@ nsPluginHostImpl::IsPluginEnabledForExtension]"",""critical""";;
"207846,""M17x FF10PR1 [@ msvcrt.dll - nsStorageInputStream::Read] Miscellaneous non-repeatable browsing crashes"",""critical""";;
"79371,""PAC: crash or app failure when Proxy type = PAC. - Trunk [@ nsDocShell::DoURILoad]"",""critical""";;
"192196,""crashes on shutdown"",""critical""";;
"54528,""mathml.css not being applied"",""critical""";;
"268816,""automatic update updates sparc version to i386"",""critical""";;
"243294,""M17rc2 Crash [@ nsCaret::GetViewForRendering] when printing a schedule from www.matkahuolto.info"",""critical""";;
"237975,""[FIXr]Crash with xbl generated link, opening in new tab [@ nsAttributeTextNode::DetachListener ]"",""critical""";;
"62955,""most dialog boxes sized too small"",""critical""";;
"280603,""""""New Updates Avail"""" popup in bottom right-hand corner pops up endlessly (random occurrence)"",""critical""";;
"60185,""ctnow not appearing right in Mozilla"",""critical""";;
"77146,""[patch] crash when navigating mathml pages"",""critical""";;
"313479,""Unrooted access in jsnum.c"",""critical""";;
"47248,""files aren't saved where expected via Download [new helper app dialog]"",""critical""";;
"23709,""[talkback]Crash in nsSocketTransport::OnFound on home.netscape.com cnn.com"",""critical""";;
"115436,""Crash from function x(y,y) {return 3}";"var z = x(4,5)"",""critical""";
"241503,""Crash in GKLAYOUT.DLL on attempt to drag'n'drop mail messages/addresses"",""critical""";;
"134203,""Some credit unions (including mine) can not be accessed with current Mozilla"",""critical""";;
"76372,""Trunk crash [@ nsCacheEntryHashTable::GetKey] on exit"",""critical""";;
"180309,""Xft Crash while loading page with MS .fon font or read-protected font - FF10RC2 [@ GetNormalLineHeight]"",""critical""";;
"142695,""Profile damaged after printing and browser restart"",""critical""";;
"226278,""Password cache for http auth should remember if the site was secure"",""critical""";;
"97620,""Crash unloading -turbo mozilla from tray icon"",""critical""";;
"189832,""another case where fastload file can get corrupted (post bug 188744)"",""critical""";;
"88167,""Security: session history actions apply javascript: URLs to current page"",""critical""";;
"50742,""Investigate switching output to use DOM Serializer"",""critical""";;
"90445,""Crash compiling bloated function while loading page."",""critical""";;
"109318,""Ctrl+click in select list sometimes causes another selection to be cleared"",""critical""";;
"72034,""JS_ArenaRealloc assumes realloc preserves alignment"",""critical""";;
"77277,""Trunk crash [@ nsCookieService::SetCookieStringFromHttp ] reading a message"",""critical""";;
"288818,""Crash at visiting dean edwards weblog [@ find_replen ]"",""critical""";;
"244965,""Untrusted web content can display content using """"chrome"""" flag in window.open"",""critical""";;
"234624,""crashes converting \r\r\n input from Iframe into a hidden form field [@ ConvertBreaks]"",""critical""";;
"75865,""HTTPS doesn't work through proxy with the new PSM 2.0"",""critical""";;
"164086,""File upload vulnerability using event.rangeParent"",""critical""";;
"65090,""Page freeze browser"",""critical""";;
"146596,""Crash in JavaScript when catch parameter """"hidden"""" by var"",""critical""";;
"76286,""crash with null mDocumentRequest in nsDocLoaderImpl::OnStopRequest"",""critical""";;
"83708,""frameset + table + sizes = boom!"",""critical""";;
"268219,""NS_CopyNativeToUnicode/NS_CopyUnicodeToNative are broken on OS X"",""critical""";;
"35277,""Scroll down Crash on specific URL"",""critical""";;
"313500,""Unrooted access to """"prototype"""" property"",""critical""";;
"246556,""M17rc3 crashes [@ nsGenericHTMLElement::RecreateFrames] [@ f2416033]"",""critical""";;
"131207,""crash viewing page source for netscape pages [@ nsScriptSecurityManager::GetScriptPrincipal]"",""critical""";;
"102113,""nsCompressedCharMap crashes during startup on 64bit Solaris."",""critical""";;
"78753,""Topcrash for Trunk & M09 [@ EndImageFrame]"",""critical""";;
"30317,""scrolling=no, background-attachment: fixed -> crash"",""critical""";;
"256603,""Firefox and Mozilla crash at startup on linux alpha (and possibly other 64 bits arches)."",""critical""";;
"237760,""Recursive iframe loading by Mozilla, not in IE, because iframe's location is not directly available - M17rc1 [@  nsHTMLReflowState::Init]"",""critical""";;
"192355,""web page can put text on clipboard (cut/copy) using Midas"",""critical""";;
"308678,""Trunk Crash in Browser and MailNews [@ js_NewGCThing]"",""critical""";;
"267797,""FF10RC1 crash with gmail.com [@ js_Interpret c8839217]"",""critical""";;
"31458,""crash on exit after prefs err: CSSLoaderImpl::DidLoadStyle Error 16389"",""critical""";;
"78428,""Browse during install results in crash/freeze"",""critical""";;
"81728,""crash after clicking on link in an Image Map - Trunk [@ NS_MakeAbsoluteURI][@ gklayout!nsQueryReferent::operator=]"",""critical""";;
"313276,""Unrooted strings in jsstr.c"",""critical""";;
"55806,""Text in angle brackets lost"",""critical""";;
"209032,""crash if right clicking on bookmarked search result after opening the page from the sidebar"",""critical""";;
"85514,""downloading files on Mac sometimes fail [hang] midway"",""critical""";;
"72313,""focus-related regressions in GTK port"",""critical""";;
"53080,""[CLOSED]PAC: did not work pre-Mozilla 0.9 (-> go to 79893)"",""critical""";;
"97444,""crasher on javascript menu [@JS_GetPrivate]"",""critical""";;
"52059,""Remove `Print Preview' from all menus in app"",""critical""";;
"71571,""embed crash @nsGfxScrollFrameInner::GetScrolledSize"",""critical""";;
"88053,""browser crashes on exit after loading java pages"",""critical""";;
"119494,""Acrobat fails to load document from this site [200 expecting 206]"",""critical""";;
