"954018,""Instantbird (default) is incompatible with Instantbird 0.3a1pre."",""trivial""";;;
"954229,""All-Tabs button not displayed correctly on conversation windows"",""trivial""";;;
"954253,""Triple border at the bottom of the account list in the account manager"",""trivial""";;;
"954466,""Remove the optional last parameter from addEventListener calls"",""trivial""";;;
"954472,""/say does not have help information"",""trivial""";;;
"954583,""Sorting contacts that are beginning with accented character"",""trivial""";;;
"954561,""Contact list CSS inheritance cleanup"",""trivial""";;;
"954687,""Remove timestamp tooltip from URLs"",""trivial""";;;
"954752,""The CTCP time response is calling the wrong property when localizing"",""trivial""";;;
"954755,""XMPP default domain should not be gmail.com"",""trivial""";;;
"954689,""German: problems on the """"About"""" page"",""trivial""";;;
"954806,""QUIT command with no message causes an error."",""trivial""";;;
"954268,""Addon manager doesn't persist size and position"",""trivial""";;;
"954911,""IRC /topic help text is incorrect."",""trivial""";;;
"954918,""Use the XMPP icons from chat/ instead of purple/"",""trivial""";;;
"954924,""MPL 2.0 for random purple/ files"",""trivial""";;;
"955044,""Update the credits for Instantbird 1.2"",""trivial""";;;
"955047,""Set minimum required OS version for Mac builds"",""trivial""";;;
"954648,""Update copyright year for 2012"",""trivial""";;;
"954992,""Remove libpurple's pretentious /wallops help message"",""trivial""";;;
"955137,""Remove purple specific property from prplIChatRoomFieldValues"",""trivial""";;;
"955149,""Refer to channel passwords not keys for IRC"",""trivial""";;;
"955150,""Warning: """"applying the 'delete' operator to an unqualified name is deprecated"""""",""trivial""";;;
"955125,""Update /mode command syntax"",""trivial""";;;
"955040,""Display a correct error message in the conversation when receiving a message type=error stanza"",""trivial""";;;
"955238,""WARNING: no (useful) preprocessor directives found"",""trivial""";;;
"955242,""Minor cleanup of IRC usernames"",""trivial""";;;
"955281,""IRC buddies take longer than other accounts' buddies to be marked as status unknown when disconnecting"",""trivial""";;;
"955283,""Fix indentation of conversation.xml"",""trivial""";;;
"955295,""Cleanup Bubbles's CSS"",""trivial""";;;
"955258,""Unhandled IRC message 321"",""trivial""";;;
"955296,""whois replies displayed in conversations should have the noLog flag"",""trivial""";;;
"955302,""Fix spacing in account.xml and accounts.xul"",""trivial""";;;
"955320,""The topic of a Twitter timeline disappears if you close the conversation"",""trivial""";;;
"955334,""Missing menus on the Error Console and Software Update windows"",""trivial""";;;
"955341,""Stop including venkman in debug builds"",""trivial""";;;
"955371,""Improve the two """"weekly"""" group strings in the log viewer"",""trivial""";;;
"955381,""irc.js should use lazy getters for localized strings"",""trivial""";;;
"955297,""Update copyright year for 2013"",""trivial""";;;
"955404,""Ci is not defind in ircNonStandard"",""trivial""";;;
"955457,""Fix typo in socket.jsm documentation"",""trivial""";;;
"955456,""JS-strict warnings in tabbrowser.xml"",""trivial""";;;
"955465,""User icon overflows its rounded border"",""trivial""";;;
"955561,""'Unhandled CAP/ISUPPORT messages' warnings are too noisy"",""trivial""";;;
"955105,""'function does not always return a value' warnings from moz14"",""trivial""";;;
"955568,""Warning: received presence stanza for unknown buddy <user's JID with another resource>"",""trivial""";;;
"955566,""Chrome file doesn't exist: messages/papersheets/Variants/default.css"",""trivial""";;;
"955601,""Bubbles' updateLastInsertTime function wastes a lot of time setting and clearing timeouts"",""trivial""";;;
"955648,""Max length is incorrect for MONITOR"",""trivial""";;;
"955635,""Update the credits for Instantbird 1.5"",""trivial""";;;
"955661,""Warning: Unhandled IRC message 042 and 338 when connecting to oftc.net"",""trivial""";;;
"955672,""Use defineLazyModuleGetter instead of defineLazyGetter"",""trivial""";;;
"954887,""Add explanatory comments to document normalizedNames"",""trivial""";;;
"955767,""""""http://developer.mozilla.org"""" being referred to as  """"Instantbird's developer center"""""",""trivial""";;;
"955459,""Support mIRC-style italics formatting"",""trivial""";;;
"261354,""RSS button looks like it says """"ASS"""""",""trivial""";;;
"953961,""Redundant if condition within nsMathMLTokenFrame::GetMathMLFrameType()"",""trivial""";;;
"955061,""[fr] fixing vos besoin > vos besoins"",""trivial""";;;
"953554,""Use WAI-ARIA live regions while displaying incoming messages"",""trivial""";;;
"949294,""""""ASSERTION: Frame passed in not in reflow?"""" with very interruptible reflow"",""trivial""";;;
"956153,""Remove the inset shadow shown in the message viewer."",""trivial""";;;
"957974,""Change """"Message > Edit Message As New"""" to """"Edit As New Message"""""",""trivial""";;;
"946075,""ssl_error_bad_cert_domain error message contains extra space: """" , """" instead of """", """""",""trivial""";;;
"958865,""extensions/cookie/test should use standard Services.perms"",""trivial""";;;
"122939,""Problems to highlight the URL in the download window"",""trivial""";;;
"216361,""Typo in community-etiquette.html (flames wars -> flame wars)"",""trivial""";;;
"251685,""Selecting General component shows """"Firebird"""""",""trivial""";;;
"812680,""Whitelist HTC One X for libstagefright decoding"",""trivial""";;;
"959732,""Guided bug entry form lists components disabled for new bug reports"",""trivial""";;;
"957922,""""""aBrowser is null"""" in _setPluginNotificationIcon"",""trivial""";;;
"909783,""Change indentation of indicator.css to be less confusing"",""trivial""";;;
"956857,""""""xpcom-category-entry-removed"""" notification has busted semantics for subject parameter"",""trivial""";;;
"966718,""Write colonne instead of Colonne"",""trivial""";;;
"840181,""Future meetings using past tense"",""trivial""";;;
"342135,""Remove stale comment in nsICharsetConverterManager.idl"",""trivial""";;;
"528793,""""""Choose color for text"""" / """"Choose color for background"""" not disabled like everything else"",""trivial""";;;
"939471,""Typo in gcparam() error message"",""trivial""";;;
"961050,""reference to undefined property options.compression"",""trivial""";;;
"842186,""Replace all use of jsval with JS::Value and all uses of *_TO_JSVAL/JSVAL_TO_*/JSVAL_IS_* with the appropriate JS::Value methods"",""trivial""";;;
"968630,""Typo: """"Identifyable"""""",""trivial""";;;
"943446,""Rename SVGPathDataAndOwner to SVGPathDataAndInfo for consistency"",""trivial""";;;
"942462,""Typo fix in media/mtransport/logging.h"",""trivial""";;;
"915937,""Cleanup #defines in nsNSSComponent.cpp and change them to static consts"",""trivial""";;;
"946116,""security/manager/ssl/src/nsNSSCallbacks.cpp: [-Wunused-variable] unused variable 'isResumedSession'"",""trivial""";;;
"941333,""Annotate SMIL GenericValueParser class / subclasses as MOZ_STACK_CLASS"",""trivial""";;;
"968212,""Download Manager fails to open MIDI file"",""trivial""";;;
"971342,""Remove redundant check in HTMLInputElement::IsValidEmailAddress"",""trivial""";;;
"898784,""Clarify on the CreateAccount page that email address is login when param emailsuffix is set."",""trivial""";;;
"831759,""PeerConnection set*Description callbacks can be overwritten prematurely"",""trivial""";;;
"956923,""Remove the CR ('\r') characters in nss/lib/ssl/sslenum.c"",""trivial""";;;
"949615,""Delete unreachable code in ssl_DestroySID and ssl_LookupSID lib/ssl/sslnonce.c"",""trivial""";;;
"974324,""Опечатка (лишний пробел) в кнопке для панелей: «Синхро низация»"",""trivial""";;;
"976796,""Spelling mistakes in Bugzilla/WebService/Bug.pm"",""trivial""";;;
"938717,""remove dead code from findbar.xml"",""trivial""";;;
"662017,""Attachment bar should have the same background as the header"",""trivial""";;;
"520767,""calendar-event-dialog-freebusy.xml should use getAnonymousElementByAttribute in place of getElementById."",""trivial""";;;
"350676,""open new task dialog when click to sort task"",""trivial""";;;
"978348,""PresShell::SetDisplayPort is dead code, remove it"",""trivial""";;;
"951555,""Clean up dead code from dom/workers/RuntimeService.cpp after removal of heuristic detection from the File API"",""trivial""";;;
"954324,""Add-ons window doesn't close on Cmd+W"",""trivial""";;;
"979140,""remove <tt> elements"",""trivial""";;;
"977030,""Remove the useless buglist_joined variable in buglist.cgi"",""trivial""";;;
"365057,""messages.html.tmpl file bareword should be tagged in <code> or something"",""trivial""";;;
"978619,""Typo in Bugzilla/Template.pm"",""trivial""";;;
"365050,""removal notice doesn't use English correctly (lists: =and)"",""trivial""";;;
"963555,""Remove unused mMemoryPressureObserver variable in CompositorChild.h"",""trivial""";;;
"956995,""Remove prtypes.h inclusions from intl/"",""trivial""";;;
"956024,""Remove traces of x-sun-unicode-india-0"",""trivial""";;;
"283754,""Awkward phrasing in language selection dialog - """"in order of preference"""" used twice"",""trivial""";;;
"881073,""Remove """"Click here to..."""" clutter from message list column header tooltips (""""Click here to sort by recipient"""" etc.) for ux-consistency with other tooltips"",""trivial""";;;
"980527,""HTTP cache v2: wrong log at CacheEntry::ReopenTruncated"",""trivial""";;;
"985729,""XPIProviderUtils.js, line 368: mutating the [[Prototype]] of an object will cause your code to run very slowly";" instead create the object with the correct initial [[Prototype]] value using Object.create"",""trivial""";;
"983768,""Australis: Zoom %label is not center in over flowed panel"",""trivial""";;;
"762733,""Remove 0 byte dbm/Makefile.in"",""trivial""";;;
"974394,""Preferences: duplicated access key A used in Connection settings"",""trivial""";;;
"983655,""Star icon is not aligned in the overflowed panel"",""trivial""";;;
"983443,""cleanup some unused includes in .idl files of comm-central"",""trivial""";;;
"984154,""Remove traces of OS/2 from Calendar Makefiles"",""trivial""";;;
"970475,""Use unprefixed box-sizing internally"",""trivial""";;;
"968509,""Move about:certerror out of components and into base/content"",""trivial""";;;
"985932,""Fix error HTTP response in test_partially_cached_content.html"",""trivial""";;;
"982097,""Add favicon"",""trivial""";;;
"993646,""possibly unnecessary preprocessed css files after bug 992080"",""trivial""";;;
"977572,""Drop indicator of new Bookmarks Widget stays forever"",""trivial""";;;
"396050,""[7zip] Unnecessary Button provided by the 7-Zip SEA (self extracting archive)"",""trivial""";;;
"998621,""Clean up some XMPP code"",""trivial""";;;
"998974,""Property duplicate in offlineCachedProperties"",""trivial""";;;
"388287,""Proxy settings not used if port is 0, dialog should warn user"",""trivial""";;;
"992974,""Improve logs at CacheStorageService::AddStorageEntry when CacheEntry's file is doomed"",""trivial""";;;
"106244,""In JS strict mode, |if (a = b && c == d)| compiles as |if (a == (b && c == d))|"",""trivial""";;;
"856238,""remove unused includes of the obsolete nsISupportsArray and nsIEnumerator in /mozilla"",""trivial""";;;
"80974,""In <smtpEditOverlay.*>, minor code-cleanup"",""trivial""";;;
"467015,""""""warning C4005: 'FILE_ILLEGAL_CHARACTERS' : macro redefinition"""""",""trivial""";;;
"178189,""|nsCOMPtr|: do we still care about VC++4.2?  and if not, can we remove this comment"",""trivial""";;;
"270708,""Invalid comment in nsIFrame.h"",""trivial""";;;
"96812,""nsIOutlinerBoxObject::GetPageCount() is misnamed"",""trivial""";;;
"26650,""Align attribute not working inside Button element"",""trivial""";;;
"77969,""ftp(HTML) - HTML correctness"",""trivial""";;;
"167496,""[BC] HTML border attribute partially overrides CSS settings  (border-collapse)"",""trivial""";;;
"793347,""Three headers contain an old comment for crypto.h"",""trivial""";;;
"1001659,""Update Modern for bug 948901 changes on directory listings"",""trivial""";;;
"831066,""Update copyright year in footer to include 2013"",""trivial""";;;
"1000482,""BuildForwardInner in pkixbuild.cpp does not use its stapledOCSPResponse parameter"",""trivial""";;;
"1000483,""CheckKeyUsage in pkixcheck.cpp in mozilla::pkix does not use its isTrustAnchor parameter"",""trivial""";;;
"985933,""Australis Tour: Barely visible white, vertical line of about 1px width is displayed right next to the bottom separator."",""trivial""";;;
"637321,""Fix tests that try to use the 'telephone' input type instead of the 'tel' input type"",""trivial""";;;
"1001204,""change default style for nsIAlertsService when clickable"",""trivial""";;;
"861767,""Use new nsIMsgIncomingServer.protocolInfo attribute where useful"",""trivial""";;;
"1008059,""Comments still refer to no longer existing |CanEffectlesslyCallLookupGenericOnObject| symbol."",""trivial""";;;
"951571,""Remove T.61-8bit"",""trivial""";;;
"1003946,""Clang Static Analysis: useless declaration in NSPR"",""trivial""";;;
